point_id,polygon_id,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+3,di_t+4,di_t+5,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-31,di_t-32,di_t-33,di_t-34,di_t-35,di_t-36,di_t-37,di_t-38,di_t-39,di_t-4,di_t-40,di_t-41,di_t-42,di_t-43,di_t-44,di_t-45,di_t-46,di_t-47,di_t-48,di_t-49,di_t-5,di_t-50,di_t-51,di_t-52,di_t-6,di_t-7,di_t-8,di_t-9,FCC_Date,Flight_Date
3028,23,3,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3029,23,3,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,1.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,1.0,,0.0,,0.0,,,0.0,,0.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.0,,0.0,,,0.0,,,,2023-08-19
3030,23,3,,1.0,0.0,,0.0,0.0,,0.0,,,0.0,,,-1.0,,-1.0,,-1.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-2.0,,,-2.0,,-1.0,-1.0,,-1.0,0.0,,-1.0,,-1.0,,,-1.0,,0.0,,,0.0,,0.0,,0.0,,1.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3031,23,3,,0.0,1.0,,1.0,1.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,-1.0,,,-1.0,,,-1.0,,-1.0,-1.0,,-1.0,0.0,,-1.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3032,23,3,,0.0,1.0,,1.0,1.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,-1.0,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3033,23,3,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,0.0,,0.0,,,0.0,,,,2023-08-19
3034,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-2.0,,,-2.0,,-1.0,-1.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,0.0,,0.0,,,0.0,,,,2023-08-19
3035,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,-1.0,,-1.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-2.0,,,-2.0,,,-2.0,,-1.0,0.0,,0.0,0.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3036,23,3,,-1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,-1.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,2.0,,2.0,,,1.0,,0.0,,-1.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3037,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,-1.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3038,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,-1.0,,0.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3039,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3040,23,3,,0.0,1.0,,2.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3041,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,-1.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3042,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,-1.0,0.0,,0.0,,,0.0,,,,2023-08-19
3043,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,0.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3044,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,0.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0,,0.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3045,23,3,,-1.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,-1.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-2.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3046,23,3,,1.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,-1.0,,-1.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-2.0,,-2.0,,,-2.0,,,-2.0,,-1.0,-1.0,,0.0,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3047,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3048,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3049,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,1.0,,1.0,-1.0,,2.0,,3.0,,,3.0,,3.0,,,2.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3050,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,-1.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,-1.0,,-1.0,0.0,,-1.0,,-1.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3051,23,3,,1.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,-1.0,,,-1.0,,,-1.0,,0.0,1.0,,2.0,0.0,,3.0,,3.0,,,4.0,,4.0,,,3.0,,1.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3052,23,3,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,0.0,,1.0,,,1.0,,1.0,,1.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3053,23,3,,1.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,-1.0,,1.0,,,1.0,,1.0,,1.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-2.0,,,-2.0,,-1.0,0.0,,0.0,0.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3054,23,3,,-1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,-1.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,-1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,0.0,,-1.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3055,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,-1.0,,0.0,,0.0,,,0.0,,1.0,,,0.0,,0.0,,0.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3056,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3057,23,3,,0.0,2.0,,2.0,2.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,-1.0,,,-1.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3058,23,3,,0.0,2.0,,2.0,2.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3059,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3060,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3061,23,3,,-1.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0,,0.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3062,23,3,,-1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0,,0.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3063,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,-1.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-2.0,,-2.0,,,-2.0,,,-1.0,,-1.0,0.0,,0.0,0.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3064,23,3,,1.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,-1.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-2.0,,-2.0,,,-2.0,,,-1.0,,-1.0,0.0,,0.0,0.0,,0.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3065,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-2.0,,,-1.0,,-1.0,1.0,,2.0,-1.0,,2.0,,3.0,,,3.0,,3.0,,,3.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3066,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,-1.0,,0.0,,,0.0,,0.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,-1.0,,0.0,,0.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3067,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,-1.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3068,23,3,,0.0,0.0,,0.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,-1.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3069,23,3,,1.0,0.0,,0.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3070,23,3,,-1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,1.0,,1.0,-1.0,,2.0,,2.0,,,2.0,,2.0,,,1.0,,0.0,,-1.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3071,23,3,,-1.0,1.0,,2.0,2.0,,2.0,,,1.0,,,1.0,,1.0,,0.0,,0.0,,,1.0,,1.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,0.0,,0.0,1.0,,1.0,-1.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,1.0,,0.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3072,23,3,,0.0,1.0,,2.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,0.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,0.0,,0.0,,,-1.0,,,,2023-08-19
3073,23,3,,0.0,1.0,,2.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,0.0,,-1.0,,,-1.0,,,,2023-08-19
3074,23,3,,-1.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,-1.0,,0.0,,,1.0,,1.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3075,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,1.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,1.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3076,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,-1.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-2.0,,-2.0,,,-2.0,,,-1.0,,-1.0,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3077,23,3,,0.0,0.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,0.0,,0.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3078,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,1.0,-1.0,,1.0,,2.0,,,2.0,,2.0,,,2.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3079,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,-1.0,,-1.0,,-1.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,-1.0,,-1.0,-1.0,,-1.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3080,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,-1.0,,,-1.0,,-1.0,,-1.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-2.0,,,-2.0,,-1.0,0.0,,0.0,-1.0,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3081,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,-1.0,,0.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,0.0,,0.0,-1.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3082,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,1.0,,3.0,-1.0,,4.0,,4.0,,,4.0,,4.0,,,3.0,,1.0,,-1.0,,-1.0,,,-1.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3083,23,3,,0.0,1.0,,1.0,1.0,,1.0,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,,-1.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,1.0,-1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,-1.0,,,-1.0,,,,2023-08-19
3084,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,0.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,1.0,,1.0,-1.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,1.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3085,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,-1.0,,0.0,,,0.0,,0.0,,0.0,-1.0,,-1.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,-1.0,,-1.0,-1.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3086,23,3,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,,-1.0,,1.0,,,1.0,,1.0,,0.0,0.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,-1.0,-1.0,,-1.0,0.0,,-1.0,,-1.0,,,-1.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,2023-08-19
3087,23,3,,0.0,0.0,,1.0,1.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,,1.0,,,1.0,,1.0,,0.0,-1.0,,0.0,,-1.0,,-1.0,,-1.0,,,-1.0,,,-1.0,,0.0,0.0,,0.0,-1.0,,0.0,,0.0,,,1.0,,1.0,,,0.0,,0.0,,0.0,,0.0,,,0.0,-1.0,,0.0,,,-1.0,,,,2023-08-19
3088,24,2,,2.0,3.0,,2.0,2.0,,2.0,,,2.0,,,2.0,,3.0,,3.0,,3.0,,,4.0,,4.0,,1.0,1.0,,1.0,,1.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,2.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,1.0,,1.0,,1.0,,,2.0,2.0,,1.0,,,1.0,,,2024-02-15,2023-08-19
3089,24,2,,2.0,3.0,,3.0,3.0,,2.0,,,3.0,,,3.0,,3.0,,3.0,,3.0,,,4.0,,4.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,0.0,,0.0,0.0,,0.0,2.0,,0.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,,2.0,,,2.0,2.0,,2.0,,,1.0,,,2024-02-15,2023-08-19
3090,24,2,,2.0,3.0,,3.0,3.0,,3.0,,,3.0,,,4.0,,6.0,,6.0,,3.0,,,4.0,,4.0,,1.0,1.0,,1.0,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.0,1.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,,1.0,,1.0,,,2.0,1.0,,1.0,,,1.0,,,2024-01-01,2023-08-19
3091,24,2,,2.0,2.0,,2.0,2.0,,2.0,,,2.0,,,1.0,,2.0,,2.0,,3.0,,,3.0,,3.0,,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,0.0,,,0.0,,1.0,2.0,,2.0,2.0,,3.0,,3.0,,,3.0,,4.0,,,3.0,,1.0,,0.0,,1.0,,,1.0,2.0,,1.0,,,1.0,,,2024-03-15,2023-08-19
