polygon_unique_id,pixel_id_num,x,y,class,di_t+0,di_t+1,di_t+10,di_t+11,di_t+12,di_t+14,di_t+15,di_t+16,di_t+17,di_t+18,di_t+19,di_t+2,di_t+20,di_t+21,di_t+22,di_t+23,di_t+24,di_t+25,di_t+26,di_t+27,di_t+28,di_t+29,di_t+3,di_t+30,di_t+31,di_t+32,di_t+33,di_t+34,di_t+35,di_t+36,di_t+37,di_t+38,di_t+4,di_t+40,di_t+41,di_t+42,di_t+43,di_t+44,di_t+45,di_t+46,di_t+47,di_t+48,di_t+49,di_t+5,di_t+50,di_t+51,di_t+52,di_t+6,di_t+7,di_t+8,di_t+9,di_t-1,di_t-10,di_t-11,di_t-12,di_t-13,di_t-14,di_t-15,di_t-16,di_t-17,di_t-18,di_t-19,di_t-2,di_t-20,di_t-21,di_t-22,di_t-23,di_t-24,di_t-25,di_t-27,di_t-28,di_t-29,di_t-3,di_t-30,di_t-31,di_t-32,di_t-33,di_t-34,di_t-35,di_t-36,di_t-37,di_t-38,di_t-39,di_t-4,di_t-40,di_t-41,di_t-42,di_t-43,di_t-44,di_t-45,di_t-46,di_t-47,di_t-48,di_t-49,di_t-5,di_t-50,di_t-51,di_t-52,di_t-6,di_t-7,di_t-8,di_t-9,Flight_Date
42,3896,4454635.0,3028295.0,1,6.0,,,5.0,,5.0,,4.0,,4.0,,6.0,4.0,,5.0,,3.0,,,3.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,,3.0,,5.0,,6.0,,5.0,,4.0,,6.0,3.0,,,,6.0,,5.0,,,5.0,,6.0,,5.0,,-2147483648.0,,4.0,5.0,,3.0,,2.0,,-2147483648.0,,1.0,,,-1.0,,-1.0,,-1.0,,,0.0,,1.0,5.0,,2.0,,2.0,,3.0,,3.0,,,,2.0,,2.0,5.0,,5.0,,2019-06-25
42,3897,4454645.0,3028295.0,1,6.0,,,5.0,,4.0,,4.0,,4.0,,6.0,4.0,,4.0,,3.0,,,3.0,,3.0,,,3.0,,3.0,,2.0,,3.0,,,3.0,,5.0,,6.0,,5.0,,4.0,,6.0,3.0,,,,6.0,,5.0,,,5.0,,5.0,,4.0,,-2147483648.0,,3.0,5.0,,3.0,,1.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,5.0,,1.0,,2.0,,2.0,,2.0,,,,1.0,,2.0,5.0,,5.0,,2019-06-25
42,3898,4454655.0,3028295.0,1,6.0,,,4.0,,4.0,,4.0,,4.0,,6.0,4.0,,4.0,,3.0,,,3.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,,3.0,,5.0,,6.0,,5.0,,4.0,,6.0,3.0,,,,6.0,,5.0,,,5.0,,5.0,,5.0,,-2147483648.0,,3.0,5.0,,3.0,,2.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,5.0,,1.0,,2.0,,2.0,,2.0,,,,1.0,,2.0,5.0,,5.0,,2019-06-25
42,3899,4454665.0,3028295.0,1,5.0,,,4.0,,4.0,,3.0,,3.0,,5.0,3.0,,3.0,,3.0,,,2.0,,2.0,,,2.0,,2.0,,3.0,,3.0,,,3.0,,5.0,,5.0,,4.0,,3.0,,5.0,3.0,,,,5.0,,5.0,,,5.0,,5.0,,4.0,,-2147483648.0,,3.0,5.0,,2.0,,1.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,5.0,,4.0,,2019-06-25
42,3900,4454675.0,3028295.0,1,5.0,,,4.0,,4.0,,3.0,,3.0,,5.0,3.0,,3.0,,2.0,,,2.0,,2.0,,,2.0,,2.0,,3.0,,3.0,,,3.0,,5.0,,5.0,,4.0,,3.0,,5.0,3.0,,,,5.0,,5.0,,,4.0,,4.0,,4.0,,-2147483648.0,,3.0,5.0,,2.0,,1.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,4.0,,4.0,,2019-06-25
42,3901,4454685.0,3028295.0,1,6.0,,,6.0,,6.0,,5.0,,5.0,,7.0,5.0,,5.0,,4.0,,,3.0,,3.0,,,3.0,,3.0,,3.0,,4.0,,,5.0,,6.0,,7.0,,6.0,,5.0,,7.0,4.0,,,,7.0,,6.0,,,6.0,,6.0,,5.0,,-2147483648.0,,4.0,6.0,,3.0,,2.0,,-2147483648.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,2.0,7.0,,2.0,,2.0,,1.0,,1.0,,,,1.0,,1.0,7.0,,7.0,,2019-06-25
42,3902,4454695.0,3028295.0,1,7.0,,,6.0,,6.0,,5.0,,5.0,,7.0,5.0,,5.0,,4.0,,,4.0,,4.0,,,4.0,,4.0,,4.0,,4.0,,,5.0,,7.0,,7.0,,6.0,,6.0,,8.0,5.0,,,,8.0,,7.0,,,6.0,,6.0,,5.0,,-2147483648.0,,4.0,7.0,,4.0,,2.0,,-2147483648.0,,2.0,,,1.0,,0.0,,1.0,,,1.0,,1.0,8.0,,2.0,,2.0,,2.0,,2.0,,,,2.0,,2.0,8.0,,7.0,,2019-06-25
42,3903,4454705.0,3028295.0,1,10.0,,,10.0,,10.0,,10.0,,10.0,,9.0,10.0,,10.0,,7.0,,,7.0,,7.0,,,7.0,,7.0,,7.0,,8.0,,,10.0,,11.0,,10.0,,9.0,,7.0,,9.0,6.0,,,,9.0,,9.0,,,11.0,,11.0,,10.0,,-2147483648.0,,7.0,10.0,,6.0,,4.0,,-2147483648.0,,3.0,,,2.0,,2.0,,2.0,,,2.0,,3.0,11.0,,3.0,,3.0,,3.0,,3.0,,,,3.0,,2.0,12.0,,12.0,,2019-06-25
42,3904,4454715.0,3028295.0,1,10.0,,,10.0,,10.0,,10.0,,11.0,,9.0,11.0,,10.0,,7.0,,,7.0,,6.0,,,7.0,,7.0,,7.0,,8.0,,,10.0,,11.0,,10.0,,9.0,,8.0,,9.0,6.0,,,,9.0,,9.0,,,11.0,,11.0,,10.0,,-2147483648.0,,7.0,11.0,,6.0,,4.0,,-2147483648.0,,3.0,,,2.0,,1.0,,1.0,,,2.0,,3.0,12.0,,3.0,,3.0,,3.0,,3.0,,,,3.0,,3.0,12.0,,12.0,,2019-06-25
42,3905,4454725.0,3028295.0,1,12.0,,,11.0,,11.0,,11.0,,11.0,,10.0,11.0,,10.0,,8.0,,,7.0,,7.0,,,7.0,,8.0,,8.0,,9.0,,,12.0,,12.0,,11.0,,10.0,,9.0,,10.0,7.0,,,,10.0,,10.0,,,10.0,,9.0,,6.0,,-2147483648.0,,4.0,12.0,,3.0,,2.0,,-2147483648.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,13.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,2.0,12.0,,12.0,,2019-06-25
42,3906,4454735.0,3028295.0,1,12.0,,,10.0,,11.0,,11.0,,11.0,,10.0,11.0,,10.0,,7.0,,,7.0,,7.0,,,7.0,,7.0,,8.0,,9.0,,,11.0,,12.0,,11.0,,10.0,,9.0,,10.0,7.0,,,,10.0,,10.0,,,10.0,,9.0,,6.0,,-2147483648.0,,4.0,12.0,,3.0,,2.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,13.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,12.0,,11.0,,2019-06-25
42,3907,4454745.0,3028295.0,1,10.0,,,9.0,,8.0,,7.0,,7.0,,9.0,7.0,,6.0,,5.0,,,4.0,,4.0,,,5.0,,6.0,,7.0,,8.0,,,10.0,,11.0,,11.0,,10.0,,9.0,,9.0,8.0,,,,9.0,,8.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,10.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,1.0,,1.0,,,1.0,,1.0,11.0,,1.0,,1.0,,1.0,,0.0,,,,1.0,,1.0,10.0,,9.0,,2019-06-25
42,3908,4454755.0,3028295.0,1,10.0,,,8.0,,8.0,,7.0,,7.0,,8.0,7.0,,6.0,,5.0,,,4.0,,4.0,,,5.0,,6.0,,7.0,,7.0,,,9.0,,11.0,,11.0,,10.0,,9.0,,8.0,8.0,,,,8.0,,8.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,9.0,,1.0,,1.0,,-2147483648.0,,0.0,,,0.0,,1.0,,1.0,,,1.0,,1.0,9.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,1.0,8.0,,8.0,,2019-06-25
42,3909,4454585.0,3028285.0,1,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,2019-06-25
42,3910,4454595.0,3028285.0,1,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,2019-06-25
42,3911,4454605.0,3028285.0,1,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,2019-06-25
42,3912,4454615.0,3028285.0,1,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,2019-06-25
42,3913,4454625.0,3028285.0,1,6.0,,,5.0,,5.0,,4.0,,5.0,,5.0,5.0,,5.0,,3.0,,,3.0,,3.0,,,2.0,,2.0,,2.0,,2.0,,,3.0,,5.0,,6.0,,5.0,,4.0,,5.0,3.0,,,,6.0,,5.0,,,5.0,,6.0,,5.0,,-2147483648.0,,3.0,5.0,,3.0,,1.0,,-2147483648.0,,0.0,,,-1.0,,-1.0,,0.0,,,0.0,,2.0,5.0,,2.0,,3.0,,2.0,,2.0,,,,2.0,,2.0,5.0,,5.0,,2019-06-25
42,3914,4454635.0,3028285.0,1,5.0,,,5.0,,6.0,,6.0,,7.0,,4.0,7.0,,8.0,,5.0,,,4.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,,5.0,,7.0,,6.0,,4.0,,2.0,,4.0,1.0,,,,4.0,,4.0,,,7.0,,9.0,,10.0,,-2147483648.0,,7.0,4.0,,6.0,,3.0,,-2147483648.0,,1.0,,,-1.0,,-2.0,,-1.0,,,0.0,,2.0,4.0,,3.0,,3.0,,3.0,,2.0,,,,2.0,,2.0,4.0,,5.0,,2019-06-25
42,3915,4454645.0,3028285.0,1,6.0,,,5.0,,5.0,,4.0,,4.0,,6.0,4.0,,4.0,,3.0,,,3.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,,3.0,,5.0,,6.0,,5.0,,4.0,,6.0,3.0,,,,6.0,,5.0,,,5.0,,5.0,,4.0,,-2147483648.0,,3.0,6.0,,2.0,,1.0,,-2147483648.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,5.0,,1.0,,2.0,,2.0,,2.0,,,,2.0,,2.0,5.0,,5.0,,2019-06-25
42,3916,4454655.0,3028285.0,1,6.0,,,5.0,,4.0,,4.0,,4.0,,6.0,4.0,,4.0,,4.0,,,3.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,,4.0,,5.0,,6.0,,5.0,,4.0,,6.0,3.0,,,,6.0,,5.0,,,5.0,,5.0,,5.0,,-2147483648.0,,3.0,6.0,,3.0,,1.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,6.0,,2.0,,2.0,,2.0,,2.0,,,,2.0,,2.0,5.0,,5.0,,2019-06-25
42,3917,4454665.0,3028285.0,1,6.0,,,4.0,,4.0,,3.0,,3.0,,6.0,3.0,,3.0,,3.0,,,3.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,,4.0,,5.0,,6.0,,5.0,,4.0,,6.0,3.0,,,,6.0,,5.0,,,5.0,,5.0,,4.0,,-2147483648.0,,3.0,6.0,,2.0,,1.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,2.0,,2.0,,2.0,,1.0,,,,2.0,,2.0,5.0,,5.0,,2019-06-25
42,3918,4454675.0,3028285.0,1,5.0,,,4.0,,4.0,,3.0,,3.0,,5.0,3.0,,3.0,,3.0,,,3.0,,2.0,,,3.0,,3.0,,3.0,,3.0,,,4.0,,5.0,,5.0,,5.0,,4.0,,5.0,3.0,,,,5.0,,5.0,,,5.0,,5.0,,4.0,,-2147483648.0,,3.0,5.0,,2.0,,1.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,5.0,,1.0,,2.0,,1.0,,1.0,,,,2.0,,2.0,5.0,,5.0,,2019-06-25
42,3919,4454685.0,3028285.0,1,5.0,,,7.0,,7.0,,7.0,,8.0,,5.0,8.0,,8.0,,5.0,,,5.0,,4.0,,,4.0,,5.0,,5.0,,5.0,,,7.0,,8.0,,7.0,,5.0,,4.0,,5.0,2.0,,,,6.0,,6.0,,,9.0,,10.0,,10.0,,-2147483648.0,,7.0,6.0,,7.0,,4.0,,-2147483648.0,,3.0,,,2.0,,1.0,,1.0,,,2.0,,3.0,6.0,,3.0,,2.0,,2.0,,1.0,,,,1.0,,1.0,7.0,,8.0,,2019-06-25
42,3920,4454695.0,3028285.0,1,6.0,,,7.0,,8.0,,7.0,,8.0,,6.0,8.0,,8.0,,5.0,,,5.0,,4.0,,,5.0,,5.0,,5.0,,5.0,,,7.0,,9.0,,7.0,,6.0,,4.0,,6.0,3.0,,,,6.0,,6.0,,,10.0,,9.0,,10.0,,-2147483648.0,,8.0,7.0,,7.0,,5.0,,-2147483648.0,,3.0,,,1.0,,0.0,,1.0,,,1.0,,3.0,8.0,,3.0,,2.0,,2.0,,2.0,,,,2.0,,2.0,9.0,,9.0,,2019-06-25
42,3921,4454705.0,3028285.0,1,10.0,,,9.0,,10.0,,9.0,,10.0,,9.0,10.0,,10.0,,7.0,,,7.0,,6.0,,,6.0,,7.0,,7.0,,7.0,,,10.0,,10.0,,10.0,,8.0,,7.0,,9.0,6.0,,,,9.0,,9.0,,,11.0,,11.0,,10.0,,-2147483648.0,,7.0,10.0,,6.0,,4.0,,-2147483648.0,,3.0,,,2.0,,1.0,,1.0,,,2.0,,3.0,11.0,,3.0,,3.0,,2.0,,2.0,,,,2.0,,2.0,12.0,,12.0,,2019-06-25
42,3922,4454715.0,3028285.0,1,10.0,,,10.0,,10.0,,10.0,,10.0,,9.0,10.0,,10.0,,7.0,,,6.0,,6.0,,,6.0,,7.0,,7.0,,7.0,,,10.0,,11.0,,10.0,,9.0,,8.0,,9.0,6.0,,,,9.0,,9.0,,,11.0,,10.0,,9.0,,-2147483648.0,,7.0,11.0,,6.0,,4.0,,-2147483648.0,,3.0,,,2.0,,1.0,,1.0,,,2.0,,3.0,12.0,,3.0,,3.0,,3.0,,3.0,,,,3.0,,3.0,12.0,,12.0,,2019-06-25
42,3923,4454725.0,3028285.0,1,11.0,,,10.0,,11.0,,11.0,,11.0,,10.0,11.0,,10.0,,7.0,,,7.0,,7.0,,,7.0,,7.0,,8.0,,8.0,,,11.0,,11.0,,11.0,,10.0,,9.0,,10.0,7.0,,,,9.0,,9.0,,,10.0,,9.0,,6.0,,-2147483648.0,,4.0,12.0,,3.0,,2.0,,-2147483648.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,12.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,12.0,,11.0,,2019-06-25
42,3924,4454735.0,3028285.0,1,12.0,,,10.0,,11.0,,11.0,,11.0,,10.0,11.0,,10.0,,7.0,,,7.0,,7.0,,,7.0,,7.0,,8.0,,9.0,,,11.0,,12.0,,11.0,,10.0,,9.0,,10.0,7.0,,,,10.0,,10.0,,,10.0,,9.0,,6.0,,-2147483648.0,,4.0,12.0,,3.0,,2.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,1.0,,1.0,13.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,12.0,,11.0,,2019-06-25
42,3925,4454745.0,3028285.0,1,10.0,,,9.0,,8.0,,7.0,,7.0,,9.0,7.0,,6.0,,5.0,,,5.0,,5.0,,,5.0,,6.0,,7.0,,8.0,,,10.0,,12.0,,11.0,,10.0,,9.0,,9.0,8.0,,,,9.0,,8.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,10.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,1.0,,1.0,,,1.0,,1.0,11.0,,1.0,,1.0,,0.0,,0.0,,,,0.0,,1.0,10.0,,9.0,,2019-06-25
42,3926,4454755.0,3028285.0,1,9.0,,,8.0,,8.0,,7.0,,7.0,,8.0,7.0,,6.0,,5.0,,,4.0,,4.0,,,5.0,,6.0,,7.0,,7.0,,,9.0,,11.0,,11.0,,10.0,,9.0,,8.0,8.0,,,,8.0,,8.0,,,6.0,,5.0,,3.0,,-2147483648.0,,1.0,9.0,,1.0,,0.0,,-2147483648.0,,0.0,,,0.0,,1.0,,1.0,,,1.0,,1.0,9.0,,1.0,,1.0,,1.0,,0.0,,,,0.0,,1.0,8.0,,8.0,,2019-06-25
42,3927,4454585.0,3028275.0,1,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,2019-06-25
42,3928,4454595.0,3028275.0,1,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,-2147483648.0,,,,-2147483648.0,,-2147483648.0,-2147483648.0,,-2147483648.0,,2019-06-25
42,3929,4454605.0,3028275.0,1,6.0,,,5.0,,5.0,,4.0,,4.0,,6.0,4.0,,4.0,,3.0,,,3.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,,4.0,,5.0,,6.0,,6.0,,5.0,,6.0,4.0,,,,6.0,,6.0,,,6.0,,6.0,,5.0,,-2147483648.0,,4.0,6.0,,3.0,,2.0,,-2147483648.0,,2.0,,,1.0,,0.0,,0.0,,,1.0,,1.0,6.0,,2.0,,2.0,,2.0,,2.0,,,,2.0,,2.0,6.0,,5.0,,2019-06-25
42,3930,4454615.0,3028275.0,1,6.0,,,5.0,,5.0,,4.0,,4.0,,6.0,4.0,,4.0,,3.0,,,3.0,,3.0,,,3.0,,3.0,,3.0,,3.0,,,4.0,,5.0,,6.0,,6.0,,5.0,,6.0,4.0,,,,6.0,,6.0,,,5.0,,5.0,,5.0,,-2147483648.0,,3.0,6.0,,3.0,,2.0,,-2147483648.0,,1.0,,,0.0,,0.0,,0.0,,,0.0,,1.0,5.0,,1.0,,2.0,,2.0,,2.0,,,,1.0,,2.0,5.0,,5.0,,2019-06-25
42,3931,4454625.0,3028275.0,1,7.0,,,6.0,,6.0,,5.0,,5.0,,7.0,5.0,,5.0,,4.0,,,4.0,,4.0,,,4.0,,4.0,,4.0,,4.0,,,5.0,,6.0,,7.0,,7.0,,6.0,,7.0,5.0,,,,7.0,,7.0,,,6.0,,6.0,,5.0,,-2147483648.0,,4.0,7.0,,4.0,,2.0,,-2147483648.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,7.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,2.0,7.0,,7.0,,2019-06-25
42,3932,4454635.0,3028275.0,1,7.0,,,7.0,,8.0,,7.0,,8.0,,6.0,8.0,,8.0,,5.0,,,5.0,,4.0,,,4.0,,4.0,,5.0,,5.0,,,7.0,,8.0,,7.0,,6.0,,5.0,,6.0,3.0,,,,6.0,,6.0,,,9.0,,10.0,,9.0,,-2147483648.0,,7.0,7.0,,6.0,,4.0,,-2147483648.0,,3.0,,,1.0,,0.0,,0.0,,,1.0,,1.0,7.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,7.0,,8.0,,2019-06-25
42,3933,4454645.0,3028275.0,1,7.0,,,8.0,,8.0,,8.0,,8.0,,7.0,8.0,,8.0,,6.0,,,5.0,,5.0,,,5.0,,5.0,,5.0,,5.0,,,7.0,,8.0,,7.0,,6.0,,5.0,,7.0,3.0,,,,7.0,,7.0,,,9.0,,9.0,,9.0,,-2147483648.0,,6.0,8.0,,6.0,,4.0,,-2147483648.0,,3.0,,,2.0,,1.0,,1.0,,,2.0,,2.0,8.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,8.0,,8.0,,2019-06-25
42,3934,4454655.0,3028275.0,1,7.0,,,7.0,,7.0,,7.0,,8.0,,7.0,8.0,,8.0,,6.0,,,5.0,,5.0,,,5.0,,5.0,,5.0,,6.0,,,7.0,,8.0,,7.0,,6.0,,5.0,,7.0,3.0,,,,7.0,,7.0,,,9.0,,9.0,,9.0,,-2147483648.0,,7.0,8.0,,6.0,,4.0,,-2147483648.0,,3.0,,,2.0,,1.0,,1.0,,,2.0,,2.0,8.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,8.0,,8.0,,2019-06-25
42,3935,4454665.0,3028275.0,1,6.0,,,6.0,,6.0,,6.0,,7.0,,6.0,7.0,,8.0,,6.0,,,5.0,,5.0,,,5.0,,5.0,,5.0,,5.0,,,7.0,,8.0,,7.0,,5.0,,4.0,,6.0,3.0,,,,6.0,,6.0,,,8.0,,9.0,,9.0,,-2147483648.0,,7.0,6.0,,6.0,,5.0,,-2147483648.0,,4.0,,,3.0,,2.0,,2.0,,,3.0,,3.0,6.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,7.0,,7.0,,2019-06-25
42,3936,4454675.0,3028275.0,1,6.0,,,6.0,,6.0,,6.0,,7.0,,5.0,7.0,,8.0,,6.0,,,5.0,,5.0,,,5.0,,5.0,,5.0,,5.0,,,7.0,,7.0,,6.0,,5.0,,3.0,,5.0,2.0,,,,6.0,,6.0,,,8.0,,9.0,,9.0,,-2147483648.0,,7.0,6.0,,6.0,,5.0,,-2147483648.0,,4.0,,,3.0,,2.0,,2.0,,,2.0,,2.0,6.0,,2.0,,1.0,,1.0,,0.0,,,,1.0,,0.0,6.0,,7.0,,2019-06-25
42,3937,4454685.0,3028275.0,1,7.0,,,7.0,,8.0,,8.0,,9.0,,6.0,9.0,,9.0,,6.0,,,6.0,,5.0,,,5.0,,5.0,,6.0,,6.0,,,8.0,,9.0,,7.0,,6.0,,4.0,,6.0,3.0,,,,6.0,,6.0,,,9.0,,10.0,,9.0,,-2147483648.0,,7.0,7.0,,7.0,,5.0,,-2147483648.0,,4.0,,,2.0,,1.0,,1.0,,,2.0,,2.0,7.0,,2.0,,1.0,,1.0,,0.0,,,,1.0,,1.0,8.0,,8.0,,2019-06-25
42,3938,4454695.0,3028275.0,1,7.0,,,7.0,,8.0,,8.0,,9.0,,7.0,9.0,,9.0,,6.0,,,6.0,,5.0,,,5.0,,5.0,,6.0,,6.0,,,8.0,,9.0,,7.0,,6.0,,4.0,,7.0,3.0,,,,7.0,,7.0,,,9.0,,10.0,,9.0,,-2147483648.0,,7.0,8.0,,6.0,,5.0,,-2147483648.0,,3.0,,,2.0,,1.0,,1.0,,,2.0,,2.0,8.0,,2.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,9.0,,9.0,,2019-06-25
